Category,ResourceId,ResourceName,ResourceGroupName,CostUSD_T4_2024,CostUSD_T5_2024
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-dev_sunworld-dev_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-87770901-vmss/virtualmachines/80,80,mc_sunworld-dev_sunworld-dev_southeastasia,1.456,
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-39096560-vmss/virtualmachines/0,0,mc_sunworld-prd_sunworld-prod_southeastasia,5.04,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-39096560-vmss/virtualmachines/1,1,mc_sunworld-prd_sunworld-prod_southeastasia,5.033,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-39096560-vmss/virtualmachines/4,4,mc_sunworld-prd_sunworld-prod_southeastasia,5.026,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-39096560-vmss/virtualmachines/5,5,mc_sunworld-prd_sunworld-prod_southeastasia,5.04,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-39096560-vmss/virtualmachines/6,6,mc_sunworld-prd_sunworld-prod_southeastasia,5.019,5.187
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mc_sunworld-prd_sunworld-prod_southeastasia/providers/microsoft.compute/virtualmachinescalesets/aks-agentpool-39096560-vmss/virtualmachines/8,8,mc_sunworld-prd_sunworld-prod_southeastasia,0.007,
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_dev/providers/microsoft.dbforpostgresql/servers/dev-mysgr-db,dev-mysgr-db,mysgr_dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_dev/providers/microsoft.storage/storageaccounts/sgrstorage,sgrstorage,mysgr_dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner-1,mysgr-runner-1,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner-3,mysgr-runner-3,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner-4,mysgr-runner-4,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner-5,mysgr-runner-5,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/mysgr-runner2,mysgr-runner2,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/prd-mailsvc-paperless,prd-mailsvc-paperless,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.compute/virtualmachines/prd-mysql-paperless,prd-mysql-paperless,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.dbformysql/servers/prd-mysql-paperless,prd-mysql-paperless,mysgr_prd,5.04,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.dbforpostgresql/servers/mysgr-prd-db,mysgr-prd-db,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/mysgrprddbiepzfvtc2iczi,mysgrprddbiepzfvtc2iczi,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/securitystorageforappgw,securitystorageforappgw,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/sgrbackup,sgrbackup,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/sgrops,sgrops,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/storagepaperlessprd,storagepaperlessprd,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/strgiftpoint,strgiftpoint,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/mysgr_prd/providers/microsoft.storage/storageaccounts/strminiapp,strminiapp,mysgr_prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/prd-sss-app02_group/providers/microsoft.compute/virtualmachines/prd-sss-app02,prd-sss-app02,prd-sss-app02_group,,0.007
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/rg-dwh-prod/providers/microsoft.sql/managedinstances/sqlsgrprod,sqlsgrprod,rg-dwh-prod,5.04,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/rg-dwh-prod/providers/microsoft.storage/storageaccounts/stsgrdwh,stsgrdwh,rg-dwh-prod,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/rg-dwh-prod/providers/microsoft.synapse/workspaces/synapsewspsgr,synapsewspsgr,rg-dwh-prod,5.04,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/virtualmachines/prd-bw-portal,prd-bw-portal,sap-bw,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/virtualmachines/sap-bw-app-dev,sap-bw-app-dev,sap-bw,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-bw/providers/microsoft.compute/virtualmachines/sap-bw-db-dev,sap-bw-db-dev,sap-bw,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/dev-sap-webdispatcher-13211,dev-sap-webdispatcher-13211,sap-dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/dev-saprouter,dev-saprouter,sap-dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/prd-sap-solman,prd-sap-solman,sap-dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanadev,s4hanadev,sap-dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanaqas,s4hanaqas,sap-dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/s4hanaqas2,s4hanaqas2,sap-dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-dev/providers/microsoft.compute/virtualmachines/sappodevtest,sappodevtest,sap-dev,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/d-sap-cldcon,d-sap-cldcon,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/p-ftp-prd,p-ftp-prd,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/p-po2app,p-po2app,sap-prd,3.01,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/p-sap-cldcon,p-sap-cldcon,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bastion-6511,prd-sap-bastion-6511,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bw4hana-app-15212,prd-sap-bw4hana-app-15212,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-bw4hana-db-16811,prd-sap-bw4hana-db-16811,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-connector,prd-sap-connector,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-erp-db-16810,prd-sap-erp-db-16810,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-po-15213,prd-sap-po-15213,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-router-13610,prd-sap-router-13610,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-s4hana-app01-15211,prd-sap-s4hana-app01-15211,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-s4hana-app02-15214,prd-sap-s4hana-app02-15214,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-s4hana-ascs-15210,prd-sap-s4hana-ascs-15210,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-sap-webdispatcher-13611,prd-sap-webdispatcher-13611,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prd-saptotechcombank-13624,prd-saptotechcombank-13624,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prdeinvapp1,prdeinvapp1,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prdeinvapp2,prdeinvapp2,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.compute/virtualmachines/prdeinvsrv,prdeinvsrv,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sap-prd/providers/microsoft.storage/storageaccounts/sungroupsa,sungroupsa,sap-prd,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr-security/providers/microsoft.storage/storageaccounts/accstorageno1,accstorageno1,sgr-security,5.04,5.201
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr-security/providers/microsoft.storage/storageaccounts/storeaccsun01,storeaccsun01,sgr-security,5.04,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr_dw_staging/providers/microsoft.compute/virtualmachines/prd-selfhosted,prd-selfhosted,sgr_dw_staging,2.73,
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr_dw_staging/providers/microsoft.compute/virtualmachines/prd-selfhosted-1367,prd-selfhosted-1367,sgr_dw_staging,2.296,5.194
Microsoft Defender for Cloud,/subscriptions/1b1058cf-48a3-4ed2-a21d-3277393734ba/resourcegroups/sgr_dw_staging/providers/microsoft.compute/virtualmachines/prd-selfhosted-ftp-13623,prd-selfhosted-ftp-13623,sgr_dw_staging,5.04,5.201
